Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,241
Base Time Seconds,1761804971
Base Time Fractional,.063510620
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,3.121113877569e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.9998931884766,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.063510620
2,1.889065970317e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.9499769210815,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.133931940
3,1.868183744591e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.8997716903687,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.204353180
4,1.826419406825e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.8497982025146,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.274768320
5,1.819459043872e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.7999057769775,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.345174380
6,1.812498339859e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.7499389648438,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.415583860
7,1.798576704459e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.6998023986816,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.485979380
8,1.847301746238e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.6499061584473,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.556387540
9,1.798576590772e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.5998954772949,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.626800420
10,1.805537976907e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.5500802993774,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.697219500
11,1.784655182746e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.4997053146362,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.767637360
12,1.805537976907e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.4498853683472,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.838064760
13,1.77769459242e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.3999814987183,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.908481780
14,1.812498226172e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.3499956130981,Volt DC,10,T,2W,F,F,10/30/2025,06:16:11,.978887700
15,1.805537522159e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.2998170852661,Volt DC,10,T,2W,F,F,10/30/2025,06:16:12,.049289060
16,1.819458930186e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.2498207092285,Volt DC,10,T,2W,F,F,10/30/2025,06:16:12,.119703760
17,1.791615773072e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.2000007629395,Volt DC,10,T,2W,F,F,10/30/2025,06:16:12,.190118580
18,1.777694365046e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.1499662399292,Volt DC,10,T,2W,F,F,10/30/2025,06:16:12,.260533640
19,1.791616455193e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.0997543334961,Volt DC,10,T,2W,F,F,10/30/2025,06:16:12,.330960380
20,1.784655523807e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,9.0499000549316,Volt DC,10,T,2W,F,F,10/30/2025,06:16:12,.401386560
21,1.770734002093e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,8.9999265670776,Volt DC,10,T,2W,F,F,10/30/2025,06:16:12,.471779540
22,1.770734002093e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,8.9500494003296,Volt DC,10,T,2W,F,F,10/30/2025,06:16:12,.542190560
23,1.770734229467e-06,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,8.8997478485107,Volt DC,10,T,2W,F,F,10/30/2025,06:16:12,.612603300
