Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,51
Base Time Seconds,1762413610
Base Time Fractional,.539979600
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-9.05862179934e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000221188529,Volt DC,10,T,2W,F,F,11/06/2025,07:20:10,.539979600
2,0.003482140600681,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0998381897807,Volt DC,10,T,2W,F,F,11/06/2025,07:20:10,.610407680
3,0.006924791261554,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1999788880348,Volt DC,10,T,2W,F,F,11/06/2025,07:20:10,.680821720
4,0.01028768718243,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2997424602509,Volt DC,10,T,2W,F,F,11/06/2025,07:20:10,.751243280
5,0.01359233167022,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3999385535717,Volt DC,10,T,2W,F,F,11/06/2025,07:20:10,.821658000
6,0.01680819876492,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4998442828655,Volt DC,10,T,2W,F,F,11/06/2025,07:20:10,.892083080
7,0.01995125226676,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6000514030457,Volt DC,10,T,2W,F,F,11/06/2025,07:20:10,.962486280
8,0.02300275117159,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6999074220657,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.032895160
9,0.02596548385918,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7999887466431,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.103314920
10,0.02883528359234,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.8998034596443,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.173723800
11,0.03161631524563,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.9999828338623,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.244133420
12,0.03429470583797,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.0998748540878,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.314561640
13,0.03688710182905,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.2000640630722,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.384995960
14,0.03937129676342,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.2999075651169,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.455409680
15,0.04176880791783,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.4000151157379,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.525812100
16,0.04405881464481,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.4998639822006,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.596232140
17,0.04625936597586,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.6000047922134,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.666634900
18,0.04835934937,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.6999214887619,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.737037560
19,0.0503712631762,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.8000774383545,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.807460040
20,0.05228817090392,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.8999807834625,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.877852340
21,0.05411490052938,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.0000741481781,Volt DC,10,T,2W,F,F,11/06/2025,07:20:11,.948267820
22,0.0558507964015,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.0999195575714,Volt DC,10,T,2W,F,F,11/06/2025,07:20:12,.018662940
23,0.05750414729118,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.2000944614410,Volt DC,10,T,2W,F,F,11/06/2025,07:20:12,.089085720
24,0.05906736478209,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.2999565601349,Volt DC,10,T,2W,F,F,11/06/2025,07:20:12,.159502300
25,0.06055635213852,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.4001481533051,Volt DC,10,T,2W,F,F,11/06/2025,07:20:12,.229899400
26,0.06196143478155,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.4999823570251,Volt DC,10,T,2W,F,F,11/06/2025,07:20:12,.300337760
27,0.06329021602869,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.6000699996948,Volt DC,10,T,2W,F,F,11/06/2025,07:20:12,.370756140
28,0.06454479694366,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.6999316215515,Volt DC,10,T,2W,F,F,11/06/2025,07:20:12,.441159740
29,0.06572934240103,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.8001554012299,Volt DC,10,T,2W,F,F,11/06/2025,07:20:12,.511562160
30,0.06684243679047,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.8999638557434,Volt DC,10,T,2W,F,F,11/06/2025,07:20:12,.581963720
31,0.06788827478886,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,2.9998316764832,Volt DC,10,T,2W,F,F,11/06/2025,07:20:12,.652366260
