Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1762414518
Base Time Fractional,.794092940
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,0.0001385758660035,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.0002902247943,Volt DC,10,T,2W,F,F,11/06/2025,07:35:18,.794092940
2,-0.001420977874659,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0498790591955,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.071971920
3,-0.002691934583709,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0997734740376,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.142388060
4,-0.00368976010941,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499470770359,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.212781980
5,-0.004523122217506,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.1998582631350,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.283181680
6,-0.005282041616738,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.2496820688248,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.353588060
7,-0.006008266936988,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.2999489009380,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.424016120
8,-0.0067033986561,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.3497742116451,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.494404360
9,-0.007378257345408,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.3996215462685,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.564803040
10,-0.008042177185416,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.4498843252659,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.635226760
11,-0.008684011176229,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.4996832311153,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.705645140
12,-0.00931691378355,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.5499781370163,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.776043760
13,-0.009929217398167,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.5998078584671,Volt DC,10,T,2W,F,F,11/06/2025,07:35:19,.846442880
14,-0.01053050439805,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.6498314738274,Volt DC,10,T,2W,F,F,11/06/2025,07:35:20,.124318040
15,-0.01111870538443,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.7000524401665,Volt DC,10,T,2W,F,F,11/06/2025,07:35:20,.194747080
16,-0.01168836932629,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.7499008178711,Volt DC,10,T,2W,F,F,11/06/2025,07:35:20,.265163880
17,-0.01224407460541,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.7998162508011,Volt DC,10,T,2W,F,F,11/06/2025,07:35:20,.335574300
18,-0.01278970576823,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.8499840497971,Volt DC,10,T,2W,F,F,11/06/2025,07:35:20,.405979960
19,-0.0133173968643,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.8999074697495,Volt DC,10,T,2W,F,F,11/06/2025,07:35:20,.476376880
