Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1762414650
Base Time Fractional,.779138860
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,0.0003143885405734,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.0002291100682,Volt DC,10,T,2W,F,F,11/06/2025,07:37:30,.779138860
2,-0.002005686750636,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0498872026801,Volt DC,10,T,2W,F,F,11/06/2025,07:37:31,.057007540
3,-0.003960141446441,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0997620448470,Volt DC,10,T,2W,F,F,11/06/2025,07:37:31,.127429120
4,-0.005439778324217,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499244421721,Volt DC,10,T,2W,F,F,11/06/2025,07:37:31,.197859220
5,-0.006544947624207,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.1998452693224,Volt DC,10,T,2W,F,F,11/06/2025,07:37:31,.268269100
6,-0.007441299967468,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.2496675550938,Volt DC,10,T,2W,F,F,11/06/2025,07:37:31,.338679440
7,-0.008237895555794,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.2999176084995,Volt DC,10,T,2W,F,F,11/06/2025,07:37:31,.409105600
8,-0.008967929519713,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.3497565984726,Volt DC,10,T,2W,F,F,11/06/2025,07:37:31,.479528880
9,-0.009658798575401,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.3996011614799,Volt DC,10,T,2W,F,F,11/06/2025,07:37:31,.549949580
10,-0.01032901648432,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.4498637318611,Volt DC,10,T,2W,F,F,11/06/2025,07:37:31,.620366420
11,-0.01097421348095,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4997772276402,Volt DC,10,T,2W,F,F,11/06/2025,07:37:31,.898244000
12,-0.01160237751901,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.5500920414925,Volt DC,10,T,2W,F,F,11/06/2025,07:37:31,.968677260
13,-0.01220889482647,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.5999321937561,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.039078640
14,-0.01279928442091,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.6498317718506,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.109498320
15,-0.01337940432131,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.7000632882118,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.179901700
16,-0.01394004654139,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.7499074935913,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.250305420
17,-0.01448861975223,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.7998197078705,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.320709740
18,-0.01502493582666,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.8499833345413,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.391121560
19,-0.01554684154689,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.8999217748642,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.461539860
20,-0.01605400443077,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.9497925043106,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.531958040
21,-0.01655169017613,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.9999658465385,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.602371640
22,-0.01703335158527,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.0498681068420,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.672787480
23,-0.01750508137047,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.1000192165375,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.743200980
24,-0.01796166226268,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.1499443054199,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.813605880
25,-0.01840480789542,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.1997689008713,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.884018820
26,-0.01883873902261,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.2499755620956,Volt DC,10,T,2W,F,F,11/06/2025,07:37:32,.954428740
27,-0.01925892569125,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.2999379634857,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.024825820
28,-0.01966515742242,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.3497780561447,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.095246200
29,-0.0200632661581,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.4000024795532,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.165651400
30,-0.02044639922678,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.4498567581177,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.236068760
31,-0.02082113549113,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.5001205205917,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.306481500
32,-0.02118142880499,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.5499607324600,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.376871540
33,-0.02153008058667,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.5998395681381,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.447294240
34,-0.02187118306756,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.6501071453094,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.517699220
35,-0.0221976339817,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.6999360322952,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.588083760
36,-0.02251541614532,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.7498326301575,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.658495920
37,-0.02282339148223,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.8000109195709,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.728896100
38,-0.02312034927309,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.8498541116714,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.799321380
39,-0.02340883761644,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.9001446962357,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.869737040
40,-0.02368659898639,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.9500217437744,Volt DC,10,T,2W,F,F,11/06/2025,07:37:33,.940138160
41,-0.0239538140595,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.9999326467514,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.010527680
42,-0.02421501092613,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.0501143932343,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.080935860
43,-0.02446477860212,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.1000247001648,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.151343040
44,-0.02470690570772,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.1498787403107,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.221754820
45,-0.0249411650002,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.2000567913055,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.292159660
46,-0.02516736648977,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.2499942779541,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.362566220
47,-0.02538626268506,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.3001554012299,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.432963880
48,-0.02559724636376,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.3500857353210,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.503379140
49,-0.0257997456938,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.3999273777008,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.573758700
50,-0.0259978082031,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.4501132965088,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.644163700
51,-0.02618753537536,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.5000202655792,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.714575240
52,-0.02637088298798,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.5498600006104,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.784997300
53,-0.02654875442386,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.6000618934631,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.855415420
54,-0.02672051638365,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.6499130725861,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.925829660
55,-0.0268860924989,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.6998431682587,Volt DC,10,T,2W,F,F,11/06/2025,07:37:34,.996227660
56,-0.02704769000411,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.7500195503235,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.066643400
57,-0.02720238268375,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.7998867034912,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.137066100
58,-0.02735343389213,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.8501467704773,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.207465960
59,-0.02749867364764,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.8999605178833,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.277860840
60,-0.02763913013041,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.9498903751373,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.348266180
61,-0.02777683921158,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.0000674724579,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.418692480
62,-0.0279082544148,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.0499432086945,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.489094500
63,-0.02803671918809,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.0998418331146,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.559506140
64,-0.02816146425903,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.1500327587128,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.629907040
65,-0.02828270383179,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.1999280452728,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.700305960
66,-0.02839951403439,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.2500982284546,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.770716360
67,-0.02851354144514,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.3000695705414,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.841130560
68,-0.02862324565649,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.3499486446381,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.911561760
69,-0.02873152308166,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.4001250267029,Volt DC,10,T,2W,F,F,11/06/2025,07:37:35,.981945620
70,-0.02883509732783,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.4500291347504,Volt DC,10,T,2W,F,F,11/06/2025,07:37:36,.052359240
71,-0.02893681265414,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.4998736381531,Volt DC,10,T,2W,F,F,11/06/2025,07:37:36,.122776080
72,-0.02903513051569,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.5501220226288,Volt DC,10,T,2W,F,F,11/06/2025,07:37:36,.193196240
73,-0.02913104370236,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.5999567508698,Volt DC,10,T,2W,F,F,11/06/2025,07:37:36,.263569960
