Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1762414886
Base Time Fractional,.586186720
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,0.0005765783134848,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.0001402184716,Volt DC,10,T,2W,F,F,11/06/2025,07:41:26,.586186720
2,-0.002720662625507,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0498813539743,Volt DC,10,T,2W,F,F,11/06/2025,07:41:26,.864058120
3,-0.00562092429027,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0997532084584,Volt DC,10,T,2W,F,F,11/06/2025,07:41:26,.934494720
4,-0.007852698676288,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499028801918,Volt DC,10,T,2W,F,F,11/06/2025,07:41:27,.004933620
5,-0.009476537816226,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.1998109668493,Volt DC,10,T,2W,F,F,11/06/2025,07:41:27,.075340960
6,-0.0107048265636,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2497591525316,Volt DC,10,T,2W,F,F,11/06/2025,07:41:27,.353248040
7,-0.01169738732278,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3000307679176,Volt DC,10,T,2W,F,F,11/06/2025,07:41:27,.423682080
8,-0.01254754327238,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3498649001122,Volt DC,10,T,2W,F,F,11/06/2025,07:41:27,.494087620
9,-0.0133138699457,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3997142910957,Volt DC,10,T,2W,F,F,11/06/2025,07:41:27,.564508680
10,-0.01403178181499,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499858617783,Volt DC,10,T,2W,F,F,11/06/2025,07:41:27,.634929500
11,-0.01470064837486,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4997937083244,Volt DC,10,T,2W,F,F,11/06/2025,07:41:27,.705347360
