Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1762414780
Base Time Fractional,.676987100
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,0.0004246054159012,Amp DC,.001,5.5,F,F,F,F,F,F,Front,F,Main,0.0002096631215,Volt DC,10,T,2W,F,F,11/06/2025,07:39:40,.676987100
2,-0.00231537478976,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0498912110925,Volt DC,10,T,2W,F,F,11/06/2025,07:39:40,.954885760
3,-0.004670366179198,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0997700318694,Volt DC,10,T,2W,F,F,11/06/2025,07:39:41,.025341140
4,-0.006464612204581,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499129235744,Volt DC,10,T,2W,F,F,11/06/2025,07:39:41,.095790020
5,-0.007777103222907,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.1998322159052,Volt DC,10,T,2W,F,F,11/06/2025,07:39:41,.166220940
6,-0.008796891197562,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.2496543228626,Volt DC,10,T,2W,F,F,11/06/2025,07:39:41,.236649460
7,-0.009663015604019,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.2999167740345,Volt DC,10,T,2W,F,F,11/06/2025,07:39:41,.307075180
8,-0.01043384987861,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.3497444987297,Volt DC,10,T,2W,F,F,11/06/2025,07:39:41,.377482400
9,-0.0111537668854,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3997167646885,Volt DC,10,T,2W,F,F,11/06/2025,07:39:41,.655356760
10,-0.01183548010886,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499786198139,Volt DC,10,T,2W,F,F,11/06/2025,07:39:41,.725807680
11,-0.01248290110379,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4997878372669,Volt DC,10,T,2W,F,F,11/06/2025,07:39:41,.796225120
12,-0.01311216596514,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.5500875115395,Volt DC,10,T,2W,F,F,11/06/2025,07:39:41,.866633780
13,-0.01371612772346,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.5999354720116,Volt DC,10,T,2W,F,F,11/06/2025,07:39:41,.937044060
14,-0.01430221367627,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.6498292088509,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.007458920
15,-0.01487599220127,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.7000776529312,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.077854420
16,-0.0154302213341,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.7499147653580,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.148272420
17,-0.01597009599209,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.7998308539391,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.218676960
18,-0.01649932563305,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.8499943614006,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.289086140
19,-0.01701217889786,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.8999253511429,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.359486920
20,-0.01751200295985,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.9497926831245,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.429896020
21,-0.0180012434721,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.9999828338623,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.500305440
22,-0.01847564056516,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.0498708486557,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.570717540
23,-0.01893928647041,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.1000181436539,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.641128580
24,-0.0193890389055,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.1499509811401,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.711553580
25,-0.01982480287552,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.1997696161270,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.781951240
26,-0.02025309577584,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.2499908208847,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.852347060
27,-0.02066628262401,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.2999407052994,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.922766560
28,-0.02106741070747,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.3497796058655,Volt DC,10,T,2W,F,F,11/06/2025,07:39:42,.993171500
29,-0.02145947515965,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.4000060558319,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.063578780
30,-0.02183793857694,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.4498722553253,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.133971920
31,-0.02220733463764,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.5001354217529,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.204381220
32,-0.02256332337856,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.5499686002731,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.274796480
33,-0.0229080952704,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.5998445749283,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.345217300
34,-0.02324535883963,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.6501138210297,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.415639680
35,-0.02356841228902,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.6999174356461,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.486026680
36,-0.0238830037415,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.7498435974121,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.556445400
37,-0.0241884291172,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.8000261783600,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.626866160
38,-0.02448285371065,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.8498660326004,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.697263140
39,-0.02476949617267,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.9001591205597,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.767670560
40,-0.02504478953779,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.9500281810760,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.838097440
41,-0.02531109564006,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-1.9999334812164,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.908496720
42,-0.02557012066245,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.0501141548157,Volt DC,10,T,2W,F,F,11/06/2025,07:39:43,.978887260
43,-0.02581919170916,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.1000311374664,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.049286980
44,-0.02605977840722,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.1498939990997,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.119703980
45,-0.02629397064447,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.2000739574432,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.190115180
46,-0.02651918679476,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.2500007152557,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.260529440
47,-0.02673798054457,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.3001613616943,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.330946600
48,-0.02694780938327,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.3500902652740,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.401372700
49,-0.02715129218996,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.3999285697937,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.471771060
50,-0.02734825015068,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.4501049518585,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.542159220
51,-0.02753864601254,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.5000338554382,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.612575340
52,-0.02772160433233,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.5498623847961,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.682999640
53,-0.02790078148246,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.6000633239746,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.753420480
54,-0.02807202190161,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.6499049663544,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.823814480
55,-0.02823866158724,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.6998481750488,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.894214780
56,-0.0284000877291,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.7500276565552,Volt DC,10,T,2W,F,F,11/06/2025,07:39:44,.964620660
57,-0.02855615317822,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.7998797893524,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.035040960
58,-0.02870747819543,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.8501365184784,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.105446260
59,-0.02885358035564,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.8999602794647,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.175866460
60,-0.02899471670389,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-2.9498872756958,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.246296400
61,-0.02913312613964,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.0000798702240,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.316699280
62,-0.02926551364362,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.0499596595764,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.387094840
63,-0.02939463406801,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.0998501777649,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.457505160
64,-0.02952034771442,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.1500301361084,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.527923440
65,-0.02964171394706,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.1999297142029,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.598310400
66,-0.02976010553539,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.2501051425934,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.668702720
67,-0.02987507171929,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.3000707626343,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.739112800
68,-0.02998570725322,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.3499445915222,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.809528740
69,-0.03009462729096,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.4001214504242,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.879925380
70,-0.03019978478551,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.4500391483307,Volt DC,10,T,2W,F,F,11/06/2025,07:39:45,.950335140
71,-0.0303012393415,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.4998650550842,Volt DC,10,T,2W,F,F,11/06/2025,07:39:46,.020751940
72,-0.03040163964033,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.5501382350922,Volt DC,10,T,2W,F,F,11/06/2025,07:39:46,.091143360
73,-0.03049811907113,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.5999591350555,Volt DC,10,T,2W,F,F,11/06/2025,07:39:46,.161557260
74,-0.03059288859367,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.6501631736755,Volt DC,10,T,2W,F,F,11/06/2025,07:39:46,.231980120
75,-0.03068443015218,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-3.7000977993011,Volt DC,10,T,2W,F,F,11/06/2025,07:39:46,.302406360
