Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1762415961
Base Time Fractional,.728643880
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,-5.592217348749e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0000304165005,Volt DC,10,T,2W,F,F,11/06/2025,07:59:21,.728643880
2,-4.898724000668e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0498440675437,Volt DC,10,T,2W,F,F,11/06/2025,07:59:21,.799083100
3,-5.592217348749e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.0998429134488,Volt DC,10,T,2W,F,F,11/06/2025,07:59:21,.869505440
4,-6.285736162681e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.1496842205524,Volt DC,10,T,2W,F,F,11/06/2025,07:59:21,.939927280
5,-6.979233148741e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2000077068806,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.010338800
6,-6.979240424698e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2498849630356,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.080753100
7,-6.979229510762e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.2997581064701,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.151170200
8,-6.285714334808e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3497721850872,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.221586200
9,-7.672755600652e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.3999463021755,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.292018220
10,-6.979251338635e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4499146640301,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.362437280
11,-6.979233148741e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.4998542368412,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.432849660
12,-7.672744686715e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.5497452616692,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.503274900
13,-6.979240424698e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6000645756721,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.573707180
14,-6.979251338635e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6499140262604,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.644136100
15,-4.205241566524e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.6999153494835,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.714552920
16,-5.592253728537e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7497760057449,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.784972800
17,-6.979251338635e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.7999975085258,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.855391460
18,-6.285736162681e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.8499702215195,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.925792420
19,-4.205216100672e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.8998183608055,Volt DC,10,T,2W,F,F,11/06/2025,07:59:22,.996201960
20,-4.898727638647e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.9498087763786,Volt DC,10,T,2W,F,F,11/06/2025,07:59:23,.066607300
21,-4.898760380456e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,0.9999850988388,Volt DC,10,T,2W,F,F,11/06/2025,07:59:23,.137013600
22,-4.898727638647e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.0499969720840,Volt DC,10,T,2W,F,F,11/06/2025,07:59:23,.207428680
23,-5.592235538643e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.0998812913895,Volt DC,10,T,2W,F,F,11/06/2025,07:59:23,.277850140
24,-6.285754352575e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.1497209072113,Volt DC,10,T,2W,F,F,11/06/2025,07:59:23,.348278360
25,-4.205234290566e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.2000705003738,Volt DC,10,T,2W,F,F,11/06/2025,07:59:23,.418688180
26,-5.5922428146e-06,Amp DC,1,5.5,F,F,F,F,F,F,Front,F,Main,1.2499341964722,Volt DC,10,T,2W,F,F,11/06/2025,07:59:23,.489101060
