Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1762417408
Base Time Fractional,.714232620
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,1.597387745278e-05,Amp DC,.0001,5.5,F,F,F,F,F,F,Front,F,Main,0.0001929677674,Volt DC,10,T,2W,F,F,11/06/2025,08:23:28,.714232620
2,-0.005455820355564,Amp DC,.01,5.5,F,F,F,F,F,F,Front,F,Main,-0.0498521588743,Volt DC,10,T,2W,F,F,11/06/2025,08:23:29,.065590500
3,-0.01094341091812,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.0998178794980,Volt DC,10,T,2W,F,F,11/06/2025,08:23:29,.343447960
4,-0.01641632057726,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499824076891,Volt DC,10,T,2W,F,F,11/06/2025,08:23:29,.413865340
5,-0.02184134162962,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.1999150812626,Volt DC,10,T,2W,F,F,11/06/2025,08:23:29,.484253280
6,-0.02723465114832,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.2497406452894,Volt DC,10,T,2W,F,F,11/06/2025,08:23:29,.554634160
7,-0.03265311568975,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3000122606754,Volt DC,10,T,2W,F,F,11/06/2025,08:23:29,.625044940
8,-0.03800315782428,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3498339951038,Volt DC,10,T,2W,F,F,11/06/2025,08:23:29,.695426400
9,-0.04332656785846,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.3996765017509,Volt DC,10,T,2W,F,F,11/06/2025,08:23:29,.765802460
10,-0.04867240041494,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499411284924,Volt DC,10,T,2W,F,F,11/06/2025,08:23:29,.836201280
11,-0.05394352227449,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.4997461438179,Volt DC,10,T,2W,F,F,11/06/2025,08:23:29,.906606660
12,-0.0592384673655,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.5500401854515,Volt DC,10,T,2W,F,F,11/06/2025,08:23:29,.976996880
13,-0.06445657461882,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.5998758673668,Volt DC,10,T,2W,F,F,11/06/2025,08:23:30,.047389800
14,-0.06964918226004,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.6497715115547,Volt DC,10,T,2W,F,F,11/06/2025,08:23:30,.117805660
15,-0.07484703511,Amp DC,.1,5.5,F,F,F,F,F,F,Front,F,Main,-0.6999933719635,Volt DC,10,T,2W,F,F,11/06/2025,08:23:30,.188223440
