Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1762416393
Base Time Fractional,.770468440
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,9.944065536283e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0003304656129,Volt DC,10,T,2W,F,F,11/06/2025,08:06:33,.770468440
2,-6.599794495632e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0498773194849,Volt DC,10,T,2W,F,F,11/06/2025,08:06:34,.301985800
3,1.634684332341e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0997990593314,Volt DC,10,T,2W,F,F,11/06/2025,08:06:34,.833529420
4,-1.383517189701e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499833017588,Volt DC,10,T,2W,F,F,11/06/2025,08:06:35,.365043700
5,2.79750667076e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1998952180147,Volt DC,10,T,2W,F,F,11/06/2025,08:06:35,.896566800
6,-2.95726013122e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2497322708368,Volt DC,10,T,2W,F,F,11/06/2025,08:06:36,.428066120
7,-2.049425212869e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2999999523163,Volt DC,10,T,2W,F,F,11/06/2025,08:06:36,.959574520
8,-3.288848360317e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3498507440090,Volt DC,10,T,2W,F,F,11/06/2025,08:06:37,.491072640
9,4.154032152981e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3996975123882,Volt DC,10,T,2W,F,F,11/06/2025,08:06:38,.022577840
10,-4.887902929629e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499623477459,Volt DC,10,T,2W,F,F,11/06/2025,08:06:38,.554087520
11,5.787369281723e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4997604489326,Volt DC,10,T,2W,F,F,11/06/2025,08:06:39,.085600900
12,-9.56488794418e-13,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5500751137733,Volt DC,10,T,2W,F,F,11/06/2025,08:06:39,.617106160
13,-5.094706601039e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5999163985252,Volt DC,10,T,2W,F,F,11/06/2025,08:06:40,.148608480
14,-6.90897755673e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6498118042946,Volt DC,10,T,2W,F,F,11/06/2025,08:06:40,.680116440
15,2.158582201872e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.7000445127487,Volt DC,10,T,2W,F,F,11/06/2025,08:06:41,.211642020
16,1.386404463455e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.7499123215675,Volt DC,10,T,2W,F,F,11/06/2025,08:06:41,.743145800
17,-3.502525769417e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.7998018860817,Volt DC,10,T,2W,F,F,11/06/2025,08:06:42,.274653260
18,-1.36970698672e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.8499584794044,Volt DC,10,T,2W,F,F,11/06/2025,08:06:42,.806156880
19,-1.21940610387e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.8998998999596,Volt DC,10,T,2W,F,F,11/06/2025,08:06:43,.337671980
20,-3.704561310491e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.9497687220573,Volt DC,10,T,2W,F,F,11/06/2025,08:06:43,.869180100
21,-6.620833221949e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.9999505877495,Volt DC,10,T,2W,F,F,11/06/2025,08:06:44,.400702500
22,-3.045591556727e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.0498524904251,Volt DC,10,T,2W,F,F,11/06/2025,08:06:44,.932219940
23,-1.684888686904e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.1000006198883,Volt DC,10,T,2W,F,F,11/06/2025,08:06:45,.463743400
24,-2.241507673917e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.1499375104904,Volt DC,10,T,2W,F,F,11/06/2025,08:06:45,.995253660
25,-6.326397739009e-12,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.1997358798981,Volt DC,10,T,2W,F,F,11/06/2025,08:06:46,.526771440
26,-2.041713673129e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.2499685287476,Volt DC,10,T,2W,F,F,11/06/2025,08:06:47,.058278480
27,-2.112518493469e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.2999223470688,Volt DC,10,T,2W,F,F,11/06/2025,08:06:47,.589793060
28,-2.129343576462e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.3497776985168,Volt DC,10,T,2W,F,F,11/06/2025,08:06:48,.121302740
29,-1.761300480463e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.3999931812286,Volt DC,10,T,2W,F,F,11/06/2025,08:06:48,.652827060
30,-2.28707434935e-11,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.4498580694199,Volt DC,10,T,2W,F,F,11/06/2025,08:06:49,.184353480
