Style,Standard
Append Mode,1
Fill Mode,1
Capacity,100000
Count,101
Base Time Seconds,1762416552
Base Time Fractional,.429429460
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Value,Unit,Digits,Output,Sense,Source Limit,Overtemp,Date,Time,Fractional Seconds
1,3.861070629885e-10,Amp DC,.00000001,5.5,F,F,F,F,F,F,Front,F,Main,0.0003360192059,Volt DC,10,T,2W,F,F,11/06/2025,08:09:12,.429429460
2,-1.926381543171e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0498495437205,Volt DC,10,T,2W,F,F,11/06/2025,08:09:13,.540978900
3,-2.217552008688e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.0997588038445,Volt DC,10,T,2W,F,F,11/06/2025,08:09:14,.022522840
4,-2.233126750184e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1499305069447,Volt DC,10,T,2W,F,F,11/06/2025,08:09:14,.504033900
5,-2.253242570305e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.1998799145222,Volt DC,10,T,2W,F,F,11/06/2025,08:09:14,.985551980
6,-2.258537712407e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2497087419033,Volt DC,10,T,2W,F,F,11/06/2025,08:09:15,.467068740
7,-2.256689057845e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.2999875247478,Volt DC,10,T,2W,F,F,11/06/2025,08:09:15,.948599780
8,-2.26201741782e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3498301804066,Volt DC,10,T,2W,F,F,11/06/2025,08:09:16,.430108100
9,-2.256011555346e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.3996656537056,Volt DC,10,T,2W,F,F,11/06/2025,08:09:16,.911633120
10,-2.263732490349e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4499360918999,Volt DC,10,T,2W,F,F,11/06/2025,08:09:17,.393158480
11,-2.258808251554e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.4997562766075,Volt DC,10,T,2W,F,F,11/06/2025,08:09:17,.874679100
12,-2.271648291696e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5500612854958,Volt DC,10,T,2W,F,F,11/06/2025,08:09:18,.356173020
13,-2.261024256711e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.5998971462250,Volt DC,10,T,2W,F,F,11/06/2025,08:09:18,.837697460
14,-2.258936859789e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.6497912406921,Volt DC,10,T,2W,F,F,11/06/2025,08:09:19,.319215460
15,-2.262959242216e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.7000101208687,Volt DC,10,T,2W,F,F,11/06/2025,08:09:19,.800744460
16,-2.260608233939e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.7498696446419,Volt DC,10,T,2W,F,F,11/06/2025,08:09:20,.282248220
17,-2.265906040577e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.7997837066650,Volt DC,10,T,2W,F,F,11/06/2025,08:09:20,.763764680
18,-2.259277742667e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.8499515652657,Volt DC,10,T,2W,F,F,11/06/2025,08:09:21,.245258100
19,-2.263509735201e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.8998845219612,Volt DC,10,T,2W,F,F,11/06/2025,08:09:21,.726770240
20,-2.258331122107e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.9497588872910,Volt DC,10,T,2W,F,F,11/06/2025,08:09:22,.208293180
21,-2.258481934803e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-0.9999353289604,Volt DC,10,T,2W,F,F,11/06/2025,08:09:22,.689813940
22,-2.255188924494e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.0498293638229,Volt DC,10,T,2W,F,F,11/06/2025,08:09:23,.171323720
23,-2.256085274155e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.0999915599823,Volt DC,10,T,2W,F,F,11/06/2025,08:09:23,.652841160
24,-2.25391403319e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.1499143838882,Volt DC,10,T,2W,F,F,11/06/2025,08:09:24,.134341280
25,-2.254172670746e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.1997345685959,Volt DC,10,T,2W,F,F,11/06/2025,08:09:24,.615864380
26,-2.255624487191e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.2499388456345,Volt DC,10,T,2W,F,F,11/06/2025,08:09:25,.097382880
27,-2.252365582933e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.2999091148376,Volt DC,10,T,2W,F,F,11/06/2025,08:09:25,.578906260
28,-2.255806741402e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.3497538566589,Volt DC,10,T,2W,F,F,11/06/2025,08:09:26,.060418480
29,-2.253285380505e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.3999540805817,Volt DC,10,T,2W,F,F,11/06/2025,08:09:26,.541942060
30,-2.256766507003e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.4498362541199,Volt DC,10,T,2W,F,F,11/06/2025,08:09:27,.023446560
31,-2.253577413569e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.5000972747803,Volt DC,10,T,2W,F,F,11/06/2025,08:09:27,.504955840
32,-2.257982600895e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.5499367713928,Volt DC,10,T,2W,F,F,11/06/2025,08:09:27,.986479500
33,-2.254646780386e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.5998054742813,Volt DC,10,T,2W,F,F,11/06/2025,08:09:28,.467994180
34,-2.256427400482e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.6500902175903,Volt DC,10,T,2W,F,F,11/06/2025,08:09:28,.949489660
35,-2.256176578896e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.6998978853226,Volt DC,10,T,2W,F,F,11/06/2025,08:09:29,.431000020
36,-2.25606449078e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.7498154640198,Volt DC,10,T,2W,F,F,11/06/2025,08:09:29,.912503920
37,-2.260399512011e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.7999861240387,Volt DC,10,T,2W,F,F,11/06/2025,08:09:30,.394025740
38,-2.255962527897e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.8498367071152,Volt DC,10,T,2W,F,F,11/06/2025,08:09:30,.875545440
39,-2.262489040561e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.9001281261444,Volt DC,10,T,2W,F,F,11/06/2025,08:09:31,.357041160
40,-2.258047970827e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.9500023126602,Volt DC,10,T,2W,F,F,11/06/2025,08:09:31,.838554600
41,-2.26140581816e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-1.9999065399170,Volt DC,10,T,2W,F,F,11/06/2025,08:09:32,.320092520
42,-2.25886314098e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-2.0500836372375,Volt DC,10,T,2W,F,F,11/06/2025,08:09:32,.801605100
43,-2.261503162515e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-2.0999951362610,Volt DC,10,T,2W,F,F,11/06/2025,08:09:33,.283120220
44,-2.260454756708e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-2.1498575210571,Volt DC,10,T,2W,F,F,11/06/2025,08:09:33,.764642520
45,-2.260465237214e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-2.2000432014465,Volt DC,10,T,2W,F,F,11/06/2025,08:09:34,.246163840
46,-2.263425891158e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-2.2499632835388,Volt DC,10,T,2W,F,F,11/06/2025,08:09:34,.727661440
47,-2.260823706024e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-2.3001360893250,Volt DC,10,T,2W,F,F,11/06/2025,08:09:35,.209184260
48,-2.264560627907e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-2.3500604629517,Volt DC,10,T,2W,F,F,11/06/2025,08:09:35,.690714780
49,-2.259726095133e-08,Amp DC,.0000001,5.5,F,F,F,F,F,F,Front,F,Main,-2.3998885154724,Volt DC,10,T,2W,F,F,11/06/2025,08:09:36,.172242140
